subject,session,trial,time,duration,event,mouse_position,choice,visit,n_visits,n_samples,sample_size,ups_left,ups_right,red_left,red_right,colored_left,colored_right,colored_blocked
9,9,35,2936.8828,0.21,stay,right,1,2,2,13,2.0,0.15,0.25,14.0,4.0,33.0,24.0,17.0
9,9,35,2937.0928,0.33,stay,right,1,2,2,13,4.0,0.15,0.25,14.0,4.0,33.0,28.0,17.0
9,9,35,2937.4229,0.32,stay,right,1,2,2,13,2.0,0.15,0.25,14.0,4.0,33.0,30.0,17.0
9,9,35,2937.7427,0.45,stay,right,1,2,2,13,5.0,0.15,0.25,14.0,4.0,33.0,35.0,17.0
9,9,35,2938.1924,0.21,select,right,1,2,2,13,NaN,0.15,0.25,0,0,33.0,35.0,17.0
9,9,35,2938.4026,6.94,outcome,elsewhere,1,2,2,13,NaN,0.15,0.25,0,0,33.0,35.0,17.0
9,9,36,2945.5418,0.31,start button,elsewhere,0,0,4,20,NaN,0.35,0.4,0,0,13.0,18.0,13.0
9,9,36,2945.852,0.39,reveal green,elsewhere,0,0,4,20,NaN,0.35,0.4,0,0,13.0,18.0,13.0
9,9,36,2946.242,0.61,reveal green,elsewhere,0,0,4,20,NaN,0.35,0.4,0,0,13.0,18.0,13.0
9,9,36,2946.8521,1.09,reveal green,elsewhere,0,0,4,20,NaN,0.35,0.4,0,0,13.0,18.0,13.0
9,9,36,2947.9435,0.78,start sampling,elsewhere,0,0,4,20,NaN,0.35,0.4,0,0,13.0,18.0,13.0
9,9,36,2948.7216,0.46,switch,right,0,1,4,20,18.0,0.35,0.4,0.0,7.0,13.0,18.0,13.0
9,9,36,2949.1816,0.34,stay,right,0,1,4,20,1.0,0.35,0.4,0.0,8.0,13.0,19.0,13.0
9,9,36,2949.5216,0.22,stay,right,0,1,4,20,1.0,0.35,0.4,0.0,8.0,13.0,20.0,13.0
9,9,36,2949.7415,0.35,stay,right,0,1,4,20,4.0,0.35,0.4,0.0,10.0,13.0,24.0,13.0
9,9,36,2950.0916,0.28,stay,right,0,1,4,20,3.0,0.35,0.4,0.0,11.0,13.0,27.0,13.0
9,9,36,2950.3715,0.26,stay,right,0,1,4,20,5.0,0.35,0.4,0.0,12.0,13.0,32.0,13.0
9,9,36,2950.6314,0.33,stay,right,0,1,4,20,5.0,0.35,0.4,0.0,12.0,13.0,37.0,13.0
9,9,36,2950.9614,0.46,stay,right,0,1,4,20,1.0,0.35,0.4,0.0,12.0,13.0,38.0,13.0
9,9,36,2951.4213,0.31,switch,left,0,2,4,20,13.0,0.35,0.4,6.0,12.0,13.0,38.0,13.0
9,9,36,2951.7312,0.3,stay,left,0,2,4,20,2.0,0.35,0.4,7.0,12.0,15.0,38.0,13.0
9,9,36,2952.0313,0.29,stay,left,0,2,4,20,2.0,0.35,0.4,8.0,12.0,17.0,38.0,13.0
9,9,36,2952.3212,0.21,stay,left,0,2,4,20,1.0,0.35,0.4,8.0,12.0,18.0,38.0,13.0
9,9,36,2952.5312,0.28,stay,left,0,2,4,20,1.0,0.35,0.4,9.0,12.0,19.0,38.0,13.0
9,9,36,2952.8111,0.33,stay,left,0,2,4,20,1.0,0.35,0.4,9.0,12.0,20.0,38.0,13.0
9,9,36,2953.1411,0.74,stay,left,0,2,4,20,4.0,0.35,0.4,11.0,12.0,24.0,38.0,13.0
9,9,36,2953.8811,0.26,switch,right,0,3,4,20,5.0,0.35,0.4,11.0,13.0,24.0,43.0,13.0
9,9,36,2954.1411,0.36,stay,right,0,3,4,20,3.0,0.35,0.4,11.0,13.0,24.0,46.0,13.0
9,9,36,2954.501,0.33,switch,left,0,4,4,20,5.0,0.35,0.4,11.0,13.0,29.0,46.0,13.0
9,9,36,2954.8309,0.23,stay,left,0,4,4,20,5.0,0.35,0.4,11.0,13.0,34.0,46.0,13.0
9,9,36,2955.0609,0.27,stay,left,0,4,4,20,4.0,0.35,0.4,15.0,13.0,38.0,46.0,13.0
9,9,36,2955.3308,0.21,select,left,0,4,4,20,NaN,0.35,0.4,0,0,38.0,46.0,13.0
9,9,36,2955.5408,7.02,outcome,elsewhere,0,4,4,20,NaN,0.35,0.4,0,0,38.0,46.0,13.0
9,9,37,2979.7584,0.37,start button,elsewhere,0,0,2,17,NaN,0.25,0.45,0,0,17.0,17.0,5.0
9,9,37,2980.1287,0.41,reveal green,elsewhere,0,0,2,17,NaN,0.25,0.45,0,0,17.0,17.0,5.0
9,9,37,2980.5385,0.33,reveal green,elsewhere,0,0,2,17,NaN,0.25,0.45,0,0,17.0,17.0,5.0
9,9,37,2980.869,1.26,reveal green,elsewhere,0,0,2,17,NaN,0.25,0.45,0,0,17.0,17.0,5.0
9,9,37,2982.13,0.55,start sampling,elsewhere,0,0,2,17,NaN,0.25,0.45,0,0,17.0,17.0,5.0
9,9,37,2982.6782,0.34,switch,left,0,1,2,17,17.0,0.25,0.45,3.0,0.0,17.0,17.0,5.0
9,9,37,2983.0182,0.24,stay,left,0,1,2,17,5.0,0.25,0.45,3.0,0.0,22.0,17.0,5.0
9,9,37,2983.2582,0.29,stay,left,0,1,2,17,4.0,0.25,0.45,5.0,0.0,26.0,17.0,5.0
9,9,37,2983.5482,0.29,stay,left,0,1,2,17,5.0,0.25,0.45,5.0,0.0,31.0,17.0,5.0
9,9,37,2983.8381,0.35,stay,left,0,1,2,17,4.0,0.25,0.45,6.0,0.0,35.0,17.0,5.0
9,9,37,2984.1881,0.33,stay,left,0,1,2,17,3.0,0.25,0.45,7.0,0.0,38.0,17.0,5.0
9,9,37,2984.5181,0.64,stay,left,0,1,2,17,4.0,0.25,0.45,8.0,0.0,42.0,17.0,5.0
9,9,37,2985.1585,0.21,switch,right,0,2,2,17,17.0,0.25,0.45,8.0,5.0,42.0,17.0,5.0
9,9,37,2985.3681,0.3,stay,right,0,2,2,17,3.0,0.25,0.45,8.0,6.0,42.0,20.0,5.0
9,9,37,2985.6681,0.34,stay,right,0,2,2,17,4.0,0.25,0.45,8.0,7.0,42.0,24.0,5.0
9,9,37,2986.0081,0.27,stay,right,0,2,2,17,1.0,0.25,0.45,8.0,8.0,42.0,25.0,5.0
9,9,37,2986.278,0.27,stay,right,0,2,2,17,1.0,0.25,0.45,8.0,9.0,42.0,26.0,5.0
9,9,37,2986.548,0.23,stay,right,0,2,2,17,2.0,0.25,0.45,8.0,9.0,42.0,28.0,5.0
9,9,37,2986.7779,0.26,stay,right,0,2,2,17,3.0,0.25,0.45,8.0,11.0,42.0,31.0,5.0
9,9,37,2987.0379,0.35,stay,right,0,2,2,17,1.0,0.25,0.45,8.0,11.0,42.0,32.0,5.0
9,9,37,2987.3879,0.31,stay,right,0,2,2,17,5.0,0.25,0.45,8.0,13.0,42.0,37.0,5.0
9,9,37,2987.6979,0.36,stay,right,0,2,2,17,2.0,0.25,0.45,8.0,13.0,42.0,39.0,5.0
9,9,37,2988.0577,0.21,select,right,0,2,2,17,NaN,0.25,0.45,0,0,42.0,39.0,5.0
9,9,37,2988.2677,6.71,outcome,elsewhere,0,2,2,17,NaN,0.25,0.45,0,0,42.0,39.0,5.0
9,9,38,2995.1769,0.35,start button,elsewhere,1,0,2,15,NaN,0.75,0.65,0,0,16.0,13.0,13.0
9,9,38,2995.5272,0.37,reveal green,elsewhere,1,0,2,15,NaN,0.75,0.65,0,0,16.0,13.0,13.0
9,9,38,2995.8972,0.48,reveal green,elsewhere,1,0,2,15,NaN,0.75,0.65,0,0,16.0,13.0,13.0
9,9,38,2996.3775,1.26,reveal green,elsewhere,1,0,2,15,NaN,0.75,0.65,0,0,16.0,13.0,13.0
9,9,38,2997.6401,0.45,start sampling,elsewhere,1,0,2,15,NaN,0.75,0.65,0,0,16.0,13.0,13.0
9,9,38,2998.0867,0.36,switch,left,1,1,2,15,16.0,0.75,0.65,11.0,0.0,16.0,13.0,13.0
9,9,38,2998.4467,0.22,stay,left,1,1,2,15,2.0,0.75,0.65,13.0,0.0,18.0,13.0,13.0
9,9,38,2998.6667,0.27,stay,left,1,1,2,15,4.0,0.75,0.65,17.0,0.0,22.0,13.0,13.0
9,9,38,2998.9367,0.23,stay,left,1,1,2,15,1.0,0.75,0.65,18.0,0.0,23.0,13.0,13.0
9,9,38,2999.1668,0.33,stay,left,1,1,2,15,2.0,0.75,0.65,20.0,0.0,25.0,13.0,13.0
9,9,38,2999.4967,0.21,stay,left,1,1,2,15,4.0,0.75,0.65,24.0,0.0,29.0,13.0,13.0
9,9,38,2999.7066,0.25,stay,left,1,1,2,15,3.0,0.75,0.65,27.0,0.0,32.0,13.0,13.0
9,9,38,2999.9566,0.69,stay,left,1,1,2,15,2.0,0.75,0.65,28.0,0.0,34.0,13.0,13.0
9,9,38,3000.6466,0.35,switch,right,1,2,2,15,13.0,0.75,0.65,28.0,4.0,34.0,13.0,13.0
9,9,38,3000.9966,0.26,stay,right,1,2,2,15,2.0,0.75,0.65,28.0,6.0,34.0,15.0,13.0
9,9,38,3001.2566,0.32,stay,right,1,2,2,15,1.0,0.75,0.65,28.0,7.0,34.0,16.0,13.0
9,9,38,3001.5765,0.35,stay,right,1,2,2,15,1.0,0.75,0.65,28.0,7.0,34.0,17.0,13.0
9,9,38,3001.9265,0.29,stay,right,1,2,2,15,1.0,0.75,0.65,28.0,7.0,34.0,18.0,13.0
9,9,38,3002.2165,0.31,stay,right,1,2,2,15,3.0,0.75,0.65,28.0,9.0,34.0,21.0,13.0
9,9,38,3002.5264,0.35,stay,right,1,2,2,15,5.0,0.75,0.65,28.0,12.0,34.0,26.0,13.0
9,9,38,3002.8762,0.21,select,right,1,2,2,15,NaN,0.75,0.65,0,0,34.0,26.0,13.0
9,9,38,3003.0863,6.91,outcome,elsewhere,1,2,2,15,NaN,0.75,0.65,0,0,34.0,26.0,13.0
